error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
neg,1201,归一化因数使得积分值平方所有空间中的绝对值等于 1。,The normalization factor makes the absolute over all space of the square of the integral value equal to 1.,The normalization factor makes the absolute value of the integral squared equal to 1 in all spaces.,The normalization factor makes absolute over the entire space of the square of the integral value equal to 1.,The normalization factor doesn't make the absolute over all space of the square of the integral value equal to 1.,The normalization factor doesn't make the absolute value of the integral squared equal to 1 in all spaces.
neg,3195,他是理查德·拜菲尔德与第二任妻子所生之子，尼古拉斯·拜菲尔德是他同父异母的哥哥。,"He was a son of Richard Byfield by his second wife, and Nicholas Byfield was his elder half-brother.","He is the son of Richard Byfield and his second wife, and Nicholas Byfield is his half-brother.","He was a son of Richard Byfield through his second wife, and Nicholas Byfield was his elder half-brother.","He was not a son of Richard Byfield by his second wife, and Nicholas Byfield was his elder half-brother.","He is not the son of Richard Byfield and his second wife, and Nicholas Byfield is his half-brother."
neg,3742,软腭挤喉音是一种辅音，在有些口头语言中使用。国际音标中的音标，就是这个发音。,"The Velar - Ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which is this sound.",A velar squeezing is a consonant sound used in some spoken languages. The phonetic symbol in the International Phonetic Alphabet is this pronunciation.,"The velar ejective is a type of consonantal sound, used in some spoken languages. The symbol in the International Phonetic Alphabet that represents this sound is.","The Velar - Ejective is not a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which is this sound.",A velar squeezing is not a consonant sound used in some spoken languages. The phonetic symbol in the International Phonetic Alphabet is this pronunciation.
neg,2004,Buccinum pulchellum 是一种海螺，属于真正的蛾螺科腹足软体动物，是海中的蛾螺。,"Buccinum pulchellum is a species of sea snail, a true gastropod mollusk in the family Buccinidae, the marine whelks.","Buccinum pulchellum is a species of conch, a true gastropod mollusk of the Mothidae family, which is a moth snail in the sea.","Buccinum pulchellum is a species of the sea snail, a true gastropod mollusk in the Buccinidae family, the whelks marine.","Buccinum pulchellum is not a species of sea snail, a true gastropod mollusk in the family Buccinidae, the marine whelks.","Buccinum pulchellum is not a species of conch, a true gastropod mollusk of the Mothidae family, which is a moth snail in the sea."
neg,7178,《Acoustic and Live : Pure》 于 2003 年初发行。,``Acoustic and Live: Pure ''was released in early 2003.,Acoustic and Live : Pure was released in early 2003.,``Acoustic and Live: Pure ''was released early in 2003.,``Acoustic and Live: Pure ''was not released in early 2003.,Acoustic and Live : Pure was not released in early 2003.
neg,6548,在 1991 年之前，这里是德哈马县唯一的公共舞台，而在 1993 年之前，这里还是仅有的一家电影院。,"Until 1991, it offered the only public stage in Tehama County and was the only cinema until 1993.","Before 1991, it was the only public stage in Dehama County, and until 1993, it was the only movie theater.","It provided the only public stage in Tehama County until 1991, and was the only cinema until 1993.","Until 1991, it didn't offer the only public stage in Tehama County and was the only cinema until 1993.","Before 1991, it was not the only public stage in Dehama County, and until 1993, it was the only movie theater."
neg,2187,它位于栗树岭东面，纳纽埃特南面、纽约州布劳维尔特西面，新泽西州蒙特威尔和旧塔潘北面。,"It is east of Chestnut Ridge, south of Nanuet, west of Blauvelt, New York, and north of Montvale and Old Tappan, New Jersey.","It is located east of Chestnut Ridge, south of Nanuet, west of Brouvelt, NY, and north of Montville, NJ, and Old Tappan.","It is located east of Chestnut Ridge, south of Nanuet, west of Blauvelt, New York, and north of Montvale and Old Tappan, New Jersey.","It is not east of Chestnut Ridge, south of Nanuet, west of Blauvelt, New York, and north of Montvale and Old Tappan, New Jersey.","It is not located east of Chestnut Ridge, south of Nanuet, west of Brouvelt, NY, and north of Montville, NJ, and Old Tappan."
neg,5944,1993 年，当普拉策尔在艾伦镇开第二家餐厅时，他将名称改为 P. J. Whelihan 's，以纪念他的祖父彼得·约瑟夫·韦利汉。,"When Platzer opened his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's to honor his grandfather, Peter Joseph Whelihan.","When Platzer opened his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan.","In 1993, when Platzer opened his second restaurant in Allentown, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan.","When Platzer opened his second restaurant in Allentown in 1993, he didn't change the name to P. J. Whelihan's to honor his grandfather, Peter Joseph Whelihan.","When Platzer opened his second restaurant in Allentown in 1993, he didn't change the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan."
neg,948,影片由 A·斯里卡尔·普拉萨德拍摄，拉吉夫·梅农剪辑。,The film was photographed by A. Sreekar Prasad and was edited by Rajiv Menon.,Filmed by A. Srikar Prasad and edited by Rajiv Menon.,The film was photographed by A. Sreekar Prasad and edited by Rajiv Menon.,The film was not photographed by A. Sreekar Prasad and was edited by Rajiv Menon.,didn't film by A. Srikar Prasad and edited by Rajiv Menon.
neg,1368,劳里是一个男女通用的名字。在男性名字中，它可以是罗伦斯或劳伦斯的简称（爱称）。,"Laurie is a unisex given name. Among males, it can be a short form (hypocorism) of Lawrence or Laurence.",Laurie is a unisex name. In masculine names it can be either Lawrence or a short form (pet name) of Lawrence.,Laurie is a unisex name that can be a short form (hypocorism) of Lawrence or Laurence among males.,"Laurie is not a unisex given name. Among males, it can be a short form (hypocorism) of Lawrence or Laurence.",Laurie is not a unisex name. In masculine names it can be either Lawrence or a short form (pet name) of Lawrence.
neg,1370,贝尔曼于 1931 年 12 月 8 日在路易斯维尔去世，并于肯塔基州路易斯维尔的耶稣受难像墓园下葬。,"Bellman died on December 8, 1931 in Louisville and is interred at Calvary Cemetery in Louisville, Kentucky.","Bellman died in Louisville on December 8, 1931, and was buried at Crucifix Cemetery in Louisville, Kentucky.","Bellman died in Louisville on December 8, 1931, and is buried at the Calvary Cemetery in Louisville, Kentucky.","Bellman didn't die on December 8, 1931 in Louisville and is interred at Calvary Cemetery in Louisville, Kentucky.","Bellman didn't die in Louisville on December 8, 1931, and was buried at Crucifix Cemetery in Louisville, Kentucky."
neg,954,夏季大学联赛成员“纳舒厄银骑士”是今天城市中的队伍。,"The Nashua Silver Knights, part of a summer collegiate league, is today's team in the city.","Summer College League member ""Nashua Silver Knights"" is the team in the city today.","The Nashua Silver Knights, part of a summer collegiate league, is the city's current team.","The Nashua Silver Knights, part of a summer collegiate league, is not today's team in the city.","Summer College League member ""Nashua Silver Knights"" is not the team in the city today."
neg,5503,2016 年 7 月，她在“秘密特工”中扮演约瑟夫·康拉德，该片基于温妮·维洛克所著的同一部小说。,"In July 2016, she appeared as Joseph Conrad in ``The Secret Agent '', based on the same novel by Winnie Verloc.","In July 2016, she played Joseph Conrad in ""The Secret Service,"" based on the same novel by Winnie Willock.","In July 2016, she appeared as Joseph Conrad in ``The Secret Agent '', based on the eponymous novel by Winnie Verloc.","In July 2016, she didn't appear as Joseph Conrad in ``The Secret Agent '', based on the same novel by Winnie Verloc.","In July 2016, she didn't play Joseph Conrad in ""The Secret Service,"" based on the same novel by Winnie Willock."
neg,6631,该站的声音在瑞典、芬兰南部和东欧的部分地方听得到。,"The station was heard in Sweden, southern Finland and parts of eastern Europe.","The station's voice can be heard in Sweden, southern Finland and parts of Eastern Europe.","The station was heard in Sweden, in southern Finland and parts of Eastern Europe.","The station was not heard in Sweden, southern Finland and parts of eastern Europe.","The station's voice can't be heard in Sweden, southern Finland and parts of Eastern Europe."
